"","year","site","gap","tag","burn_yr","time","surv_init","init_height","rep","stems","surv_fin","fin_height","rep_fin","id","stage"
"8221.2013",2011,50,2,1637,2010,2013,1,41.6,1,3,1,27.2,1,8221,"ad"
"8222.2013",2011,50,3,1656,2010,2013,1,56.7,1,11,1,59.8,1,8222,"ad"
"8223.2013",2011,50,4,1662,2010,2013,1,47.5,1,2,1,40.7,1,8223,"ad"
"8224.2013",2011,50,3,1669,2010,2013,1,38.1,1,5,1,22,0,8224,"ad"
"8225.2013",2011,50,3,1678,2010,2013,1,34.4,1,5,1,50.5,0,8225,"ad"
"8226.2013",2011,50,5,1691,2010,2013,1,15.2,0,3,1,33,1,8226,"ad"
"8227.2013",2011,50,5,1692,2010,2013,1,15.6,0,2,1,13.1,0,8227,"ad"
"8228.2013",2011,50,2,960,2010,2013,1,42.9,1,1,1,38.6,1,8228,"ad"
"8229.2013",2011,50,2,961,2010,2013,1,29.9,1,2,1,33.4,1,8229,"ad"
"8230.2013",2011,50,2,963,2010,2013,1,6.4,0,1,1,33.6,1,8230,"ad"
"8231.2013",2011,50,2,963,2010,2013,1,12.7,0,2,1,13.6,0,8231,"ad"
"8232.2013",2011,50,2,968,2010,2013,1,30.8,1,5,1,33.2,1,8232,"ad"
"8233.2013",2011,50,2,974,2010,2013,1,32.4,1,2,1,29.1,1,8233,"ad"
"8234.2013",2011,50,2,975,2010,2013,1,28.2,1,1,1,9.8,0,8234,"ad"
"8235.2013",2011,50,2,976,2010,2013,1,32.5,1,4,1,42.2,1,8235,"ad"
"8236.2013",2011,50,2,976,2010,2013,1,25.7,0,2,1,42.3,1,8236,"ad"
"8237.2013",2011,50,2,977,2010,2013,1,51,1,2,1,54,1,8237,"ad"
"8238.2013",2011,50,2,980,2010,2013,1,44.1,1,1,1,40.9,1,8238,"ad"
"8239.2013",2011,50,2,981,2010,2013,1,44.2,1,3,1,43.4,1,8239,"ad"
"8240.2013",2011,50,2,982,2010,2013,1,48.3,1,2,1,43.5,1,8240,"ad"
"8241.2013",2011,50,2,984,2010,2013,1,31.4,1,2,1,38.6,1,8241,"ad"
"8242.2013",2011,50,2,988,2010,2013,1,19.4,1,3,1,27.9,1,8242,"ad"
"8243.2013",2011,50,2,990,2010,2013,1,37.4,1,4,1,45.7,1,8243,"ad"
"8244.2013",2011,50,2,991,2010,2013,1,33,1,2,1,40.2,1,8244,"ad"
"8245.2013",2011,50,2,992,2010,2013,1,32,1,2,1,36.9,1,8245,"ad"
"8246.2013",2011,50,2,994,2010,2013,1,15.6,1,5,1,29.2,1,8246,"ad"
"8247.2013",2011,50,2,996,2010,2013,1,40.4,1,2,1,45.7,1,8247,"ad"
"8248.2013",2011,50,2,996,2010,2013,1,42.1,1,2,1,38.1,1,8248,"ad"
"8249.2013",2011,50,2,996,2010,2013,1,47.2,1,2,1,42.9,1,8249,"ad"
"8250.2013",2011,50,2,996,2010,2013,1,30.1,1,2,1,39.1,1,8250,"ad"
"8251.2013",2011,50,2,996,2010,2013,1,33.6,1,2,1,39.3,1,8251,"ad"
"8252.2013",2011,50,2,1602,2010,2013,1,44.9,1,1,1,29.9,1,8252,"ad"
"8253.2013",2011,50,2,1602,2010,2013,1,27.4,1,1,1,24.7,1,8253,"ad"
"8254.2013",2011,50,2,1602,2010,2013,1,41.3,1,1,1,37.2,1,8254,"ad"
"8255.2013",2011,50,2,1602,2010,2013,1,29.4,1,1,1,30.8,1,8255,"ad"
"8256.2013",2011,50,2,1602,2010,2013,1,25,1,2,1,33.7,1,8256,"ad"
"8257.2013",2011,50,2,1602,2010,2013,1,28.4,1,3,1,35,1,8257,"ad"
"8258.2013",2011,50,2,1605,2010,2013,1,38.3,1,2,1,32.4,1,8258,"ad"
"8259.2013",2011,50,2,1606,2010,2013,1,43.2,1,2,1,45.8,1,8259,"ad"
"8260.2013",2011,50,2,1607,2010,2013,1,48.3,1,2,1,30.2,1,8260,"ad"
"8261.2013",2011,50,2,1611,2010,2013,1,20,1,2,1,17.1,1,8261,"ad"
"8262.2013",2011,50,2,1612,2010,2013,1,48.5,1,2,1,41.4,1,8262,"ad"
"8263.2013",2011,50,2,1616,2010,2013,1,32.4,1,2,1,32.5,1,8263,"ad"
"8264.2013",2011,50,2,1617,2010,2013,1,24.6,1,2,1,27.4,1,8264,"ad"
"8265.2013",2011,50,2,1618,2010,2013,1,31.8,1,3,1,38.2,1,8265,"ad"
"8266.2013",2011,50,2,1620,2010,2013,1,39.6,1,2,1,18.5,1,8266,"ad"
"8267.2013",2011,50,2,1621,2010,2013,1,39.2,1,2,1,46.6,1,8267,"ad"
"8268.2013",2011,50,2,1622,2010,2013,1,45.2,1,2,1,41.1,1,8268,"ad"
"8269.2013",2011,50,2,1624,2010,2013,1,30.3,1,2,1,32.2,1,8269,"ad"
"8270.2013",2011,50,2,1625,2010,2013,1,22,1,3,1,26.2,1,8270,"ad"
"8271.2013",2011,50,2,1626,2010,2013,1,37.7,1,2,1,45.1,1,8271,"ad"
"8272.2013",2011,50,2,1627,2010,2013,1,47.8,1,2,1,51,1,8272,"ad"
"8273.2013",2011,50,2,1628,2010,2013,1,25.6,1,5,1,55.1,1,8273,"ad"
"8274.2013",2011,50,2,1630,2010,2013,1,32.6,1,2,1,27.3,1,8274,"ad"
"8275.2013",2011,50,2,1631,2010,2013,1,29.1,1,2,1,25.7,1,8275,"ad"
"8276.2013",2011,50,2,1633,2010,2013,1,34.3,1,2,1,22.9,1,8276,"ad"
"8277.2013",2011,50,2,1638,2010,2013,1,37.7,1,1,1,28.4,1,8277,"ad"
"8278.2013",2011,50,2,1639,2010,2013,1,23,1,2,1,12.6,0,8278,"ad"
"8279.2013",2011,50,2,1643,2010,2013,1,44.5,1,1,1,20.6,0,8279,"ad"
"8280.2013",2011,50,2,1644,2010,2013,1,42.9,1,2,1,36,1,8280,"ad"
"8281.2013",2011,50,2,1646,2010,2013,1,42.4,1,1,1,41.1,1,8281,"ad"
"8282.2013",2011,50,2,1647,2010,2013,1,35.4,1,1,1,19.2,0,8282,"ad"
"8283.2013",2011,50,2,1648,2010,2013,1,45.3,1,2,1,40.2,1,8283,"ad"
"8284.2013",2011,50,2,1649,2010,2013,1,36.6,1,2,1,20.3,1,8284,"ad"
"8285.2013",2011,50,2,1651,2010,2013,1,38.6,1,3,1,39.3,1,8285,"ad"
"8286.2013",2011,50,2,1653,2010,2013,1,31.9,1,1,1,26.8,1,8286,"ad"
"8287.2013",2011,50,2,1653,2010,2013,1,36.2,1,1,1,28,1,8287,"ad"
"8288.2013",2011,50,2,1653,2010,2013,1,14.4,0,2,1,32.7,1,8288,"ad"
"8289.2013",2011,50,2,1653,2010,2013,1,28.3,1,1,1,26.5,1,8289,"ad"
"8290.2013",2011,50,2,1653,2010,2013,1,26.5,1,1,1,19.7,0,8290,"ad"
"8291.2013",2011,50,2,1653,2010,2013,1,21,0,1,1,27.6,1,8291,"ad"
"8292.2013",2011,50,3,1654,2010,2013,1,48.3,1,4,1,52.4,1,8292,"ad"
"8293.2013",2011,50,4,1655,2010,2013,1,58.3,1,2,1,41.8,1,8293,"ad"
"8294.2013",2011,50,4,1658,2010,2013,1,60.7,1,2,1,54.5,1,8294,"ad"
"8295.2013",2011,50,4,1660,2010,2013,1,52,1,1,1,39.4,1,8295,"ad"
"8296.2013",2011,50,4,1660,2010,2013,1,45.6,1,1,1,34.2,1,8296,"ad"
"8297.2013",2011,50,4,1660,2010,2013,1,45.5,1,2,1,40.1,1,8297,"ad"
"8298.2013",2011,50,4,1661,2010,2013,1,39.6,1,1,1,29.1,1,8298,"ad"
"8299.2013",2011,50,3,1663,2010,2013,1,45.8,1,6,1,46.5,1,8299,"ad"
"8300.2013",2011,50,3,1664,2010,2013,1,48.2,1,3,1,36.6,1,8300,"ad"
"8301.2013",2011,50,3,1667,2010,2013,1,34.7,1,6,1,24,1,8301,"ad"
"8302.2013",2011,50,3,1668,2010,2013,1,44.2,1,3,1,16.8,0,8302,"ad"
"8303.2013",2011,50,3,1670,2010,2013,1,43.6,1,5,1,43.6,1,8303,"ad"
"8304.2013",2011,50,3,1673,2010,2013,1,44.5,1,12,1,39.2,1,8304,"ad"
"8305.2013",2011,50,3,1679,2010,2013,1,43.2,1,4,1,37.1,1,8305,"ad"
"8306.2013",2011,50,3,1680,2010,2013,1,48.2,1,2,1,30.1,1,8306,"ad"
"8307.2013",2011,50,5,1688,2010,2013,1,54.5,1,2,1,43.5,1,8307,"ad"
"8308.2013",2011,50,3,1676,2010,2013,1,NA,NA,NA,1,20,1,8308,"ad"
"8309.2013",2012,50,4,410,2010,2013,1,29.3,1,2,0,NA,NA,8309,"ad"
"8310.2013",2012,50,4,411,2010,2013,1,52.7,1,3,0,NA,NA,8310,"ad"
"8311.2013",2012,50,5,413,2010,2013,1,20,1,1,0,NA,NA,8311,"ad"
"8312.2013",2012,50,5,414,2010,2013,1,41,1,3,1,46.3,1,8312,"ad"
"8315.2013",2012,50,5,412,2010,2013,1,2.4,0,3,0,NA,NA,8315,"ad"
"8316.2013",2012,50,5,412,2010,2013,1,6.2,0,1,0,NA,NA,8316,"ad"
"8317.2013",2012,50,3,419,2010,2013,1,1.9,0,2,0,NA,NA,8317,"ad"
"8318.2013",2012,50,3,427,2010,2013,1,7.6,0,1,0,NA,NA,8318,"ad"
"8319.2013",2012,50,1,431,2010,2013,1,55.5,1,4,0,NA,NA,8319,"ad"
"8320.2013",2012,50,1,435,2010,2013,1,41,1,2,0,NA,NA,8320,"ad"
"8321.2013",2012,50,1,438,2010,2013,1,46.5,1,3,0,NA,NA,8321,"ad"
"8322.2013",2012,50,3,415,2010,2013,1,13.5,0,1,1,22,1,8322,"ad"
"8323.2013",2012,50,3,416,2010,2013,1,18.8,1,3,1,38,1,8323,"ad"
"8324.2013",2012,50,3,417,2010,2013,1,19.5,1,3,1,31.3,1,8324,"ad"
"8325.2013",2012,50,3,421,2010,2013,1,22,1,2,1,19.8,1,8325,"ad"
"8326.2013",2012,50,1,429,2010,2013,1,26.9,1,2,1,39.7,1,8326,"ad"
"8327.2013",2012,50,1,430,2010,2013,1,39.1,1,5,1,39.7,1,8327,"ad"
"8328.2013",2012,50,1,432,2010,2013,1,48,1,5,1,32.1,1,8328,"ad"
"8329.2013",2012,50,1,433,2010,2013,1,47.5,1,5,1,37.6,1,8329,"ad"
"8330.2013",2012,50,1,434,2010,2013,1,41.6,1,3,1,37.3,1,8330,"ad"
"8331.2013",2012,50,1,436,2010,2013,1,39,1,3,1,37.2,1,8331,"ad"
"8332.2013",2012,50,1,437,2010,2013,1,42,1,2,1,40.3,1,8332,"ad"
"8333.2013",2012,50,1,439,2010,2013,1,44,1,5,1,41.3,1,8333,"ad"
"8334.2013",2012,50,1,440,2010,2013,1,39.4,1,4,1,37.2,1,8334,"ad"
"8335.2013",2012,50,1,442,2010,2013,1,32.2,1,2,1,31.6,1,8335,"ad"
"8336.2013",2012,50,1,443,2010,2013,1,35.5,1,3,1,41,1,8336,"ad"
"8337.2013",2012,50,1,444,2010,2013,1,43.2,1,2,1,34.7,1,8337,"ad"
"8338.2013",2012,50,1,445,2010,2013,1,49.3,1,2,1,43.2,1,8338,"ad"
"8339.2013",2012,50,1,446,2010,2013,1,25.6,1,2,1,32.6,1,8339,"ad"
"8340.2013",2012,50,1,447,2010,2013,1,43.1,1,3,1,16.5,0,8340,"ad"
"8341.2013",2012,50,2,401,2010,2013,1,35.1,1,2,1,30.1,1,8341,"ad"
"8342.2013",2012,50,2,402,2010,2013,1,31.6,1,1,1,31.5,1,8342,"ad"
"8343.2013",2012,50,2,403,2010,2013,1,27.5,1,2,1,29.3,1,8343,"ad"
"8344.2013",2012,50,2,405,2010,2013,1,6.2,0,1,1,22.8,1,8344,"ad"
"8345.2013",2012,50,2,406,2010,2013,1,18.8,0,1,1,27.8,1,8345,"ad"
"8346.2013",2012,50,2,407,2010,2013,1,38.4,1,2,1,27.6,1,8346,"ad"
"8347.2013",2012,50,4,408,2010,2013,1,15.1,0,1,1,27,1,8347,"ad"
"8348.2013",2012,50,4,409,2010,2013,1,37.8,1,2,1,39,1,8348,"ad"
"8349.2013",2012,50,3,418,2010,2013,1,29.8,1,2,1,29,1,8349,"ad"
"8350.2013",2012,50,3,420,2010,2013,1,15.6,1,1,1,2.7,0,8350,"ad"
"8351.2013",2012,50,3,421,2010,2013,1,14.4,1,1,1,11.8,0,8351,"ad"
"8352.2013",2012,50,3,422,2010,2013,1,21.4,1,3,1,15.2,1,8352,"ad"
"8353.2013",2012,50,3,423,2010,2013,1,19.3,1,3,1,7.4,0,8353,"ad"
"8354.2013",2012,50,3,424,2010,2013,1,4.2,0,2,1,12.9,0,8354,"ad"
"8355.2013",2012,50,3,425,2010,2013,1,8.7,0,2,1,6.2,0,8355,"ad"
"8356.2013",2012,50,3,425,2010,2013,1,5.2,0,3,1,5.5,0,8356,"ad"
"8357.2013",2012,50,3,426,2010,2013,1,1.8,0,1,1,1.7,0,8357,"ad"
"8358.2013",2012,50,3,428,2010,2013,1,8.7,0,1,1,19.3,1,8358,"ad"
"8359.2013",2013,50,1,448,2010,2013,3,41.3,1,1,1,45.2,1,8359,"ad"
"8387.2013",2011,57,1,651,2010,2013,1,45.6,1,12,0,NA,NA,8387,"ad"
"8388.2013",2011,57,1,657,2010,2013,1,50.4,1,5,0,NA,NA,8388,"ad"
"8389.2013",2011,57,1,663,2010,2013,1,34,1,5,0,NA,NA,8389,"ad"
"8390.2013",2011,57,1,665,2010,2013,1,16.5,1,9,0,NA,NA,8390,"ad"
"8391.2013",2011,57,1,648,2010,2013,1,46.2,1,5,1,36.7,1,8391,"ad"
"8392.2013",2011,57,1,664,2010,2013,1,56.4,1,9,1,55.1,1,8392,"ad"
"8394.2013",2011,57,1,659,2010,2013,1,20.9,0,5,0,NA,NA,8394,"ad"
"8395.2013",2011,57,1,662,2010,2013,1,29,1,7,0,NA,NA,8395,"ad"
"8396.2013",2011,57,1,650,2010,2013,1,46.2,1,5,1,20.6,0,8396,"ad"
"8397.2013",2011,57,1,656,2010,2013,1,46.7,1,6,1,34.9,1,8397,"ad"
"8398.2013",2011,57,1,658,2010,2013,1,60.5,1,7,1,43.1,1,8398,"ad"
"8399.2013",2011,57,1,660,2010,2013,1,49.3,1,5,1,49.6,1,8399,"ad"
"8401.2013",2012,57,1,674,2010,2013,1,51.2,1,13,0,NA,NA,8401,"ad"
"8402.2013",2012,57,1,678,2010,2013,1,39.6,1,4,1,17.1,0,8402,"ad"
"8403.2013",2012,57,1,670,2010,2013,1,NA,NA,NA,1,3.2,0,8403,"ad"
"8404.2013",2012,57,1,671,2010,2013,1,21.4,0,12,1,19.4,0,8404,"ad"
"8405.2013",2012,57,1,673,2010,2013,1,43.3,1,7,1,49.8,1,8405,"ad"
"8406.2013",2012,57,1,675,2010,2013,1,26.4,1,5,1,28.6,0,8406,"ad"
"8407.2013",2012,57,1,676,2010,2013,1,38,1,4,1,51.8,1,8407,"ad"
"8408.2013",2012,57,1,677,2010,2013,1,32.1,0,4,1,31.7,1,8408,"ad"
"8409.2013",2012,57,1,679,2010,2013,1,45,1,3,1,55.1,1,8409,"ad"
"8410.2013",2012,57,2,669,2010,2013,1,17.4,0,5,1,NA,NA,8410,"ad"
"8411.2013",2012,57,1,680,2010,2013,1,29.8,0,3,0,NA,NA,8411,"ad"
"8412.2013",2012,57,2,666,2010,2013,1,59.1,1,5,1,42.8,1,8412,"ad"
"8413.2013",2012,57,2,667,2010,2013,1,28,0,4,1,23.6,0,8413,"ad"
"8414.2013",2012,57,2,668,2010,2013,1,18.5,0,7,1,40.3,1,8414,"ad"
"8415.2013",2013,57,1,687,2010,2013,3,29.7,1,5,0,NA,NA,8415,"ad"
"8416.2013",2013,57,1,684,2010,2013,3,51,1,5,1,50.8,1,8416,"ad"
"8417.2013",2013,57,1,685,2010,2013,3,50.2,1,7,1,37.4,1,8417,"ad"
"8418.2013",2013,57,1,681,2010,2013,3,40.5,1,2,1,39,1,8418,"ad"
"8419.2013",2013,57,1,682,2010,2013,3,38.4,1,3,1,45.2,1,8419,"ad"
"8420.2013",2013,57,1,683,2010,2013,3,48.4,1,8,1,47.8,1,8420,"ad"
"8421.2013",2013,57,1,686,2010,2013,3,28.3,1,2,1,34.1,1,8421,"ad"
"8422.2013",2013,57,1,688,2010,2013,3,36.8,1,3,1,40.4,1,8422,"ad"
"8501.2013",2011,59,4,120,2010,2013,1,44.7,1,4,0,NA,NA,8501,"ad"
"8502.2013",2011,59,4,164,2010,2013,1,46.7,1,6,1,49.5,1,8502,"ad"
"8504.2013",2011,59,4,167,2010,2013,1,46.5,1,3,0,NA,NA,8504,"ad"
"8505.2013",2011,59,4,161,2010,2013,1,39.8,1,5,1,48.2,1,8505,"ad"
"8506.2013",2011,59,4,162,2010,2013,1,38,1,3,1,34.2,1,8506,"ad"
"8507.2013",2011,59,4,163,2010,2013,1,42.1,1,4,1,51,1,8507,"ad"
"8508.2013",2011,59,5,174,2010,2013,1,32,1,2,1,31.5,1,8508,"ad"
"8509.2013",2011,59,5,179,2010,2013,1,45.8,1,3,1,44.6,1,8509,"ad"
"8510.2013",2011,59,5,184,2010,2013,1,21.1,1,2,1,13.8,1,8510,"ad"
"8511.2013",2011,59,2,150,2010,2013,1,30.6,1,4,1,43.6,1,8511,"ad"
"8512.2013",2011,59,2,151,2010,2013,1,44.2,1,3,1,47.9,1,8512,"ad"
"8513.2013",2011,59,2,152,2010,2013,1,38.6,1,4,1,48.5,1,8513,"ad"
"8514.2013",2011,59,2,153,2010,2013,1,35.4,1,3,1,40.6,1,8514,"ad"
"8515.2013",2011,59,2,154,2010,2013,1,37.3,1,3,1,40.6,1,8515,"ad"
"8516.2013",2011,59,2,155,2010,2013,1,43.4,1,3,1,42.5,1,8516,"ad"
"8517.2013",2011,59,2,156,2010,2013,1,35.8,1,2,1,41.2,1,8517,"ad"
"8518.2013",2011,59,2,157,2010,2013,1,37.6,1,3,1,35.1,1,8518,"ad"
"8519.2013",2011,59,2,158,2010,2013,1,38.9,1,4,1,38.8,1,8519,"ad"
"8520.2013",2011,59,2,159,2010,2013,1,35.7,1,2,1,40,1,8520,"ad"
"8521.2013",2011,59,2,160,2010,2013,1,45.6,1,2,1,40.9,1,8521,"ad"
"8522.2013",2011,59,5,166,2010,2013,1,22,1,4,1,35.3,1,8522,"ad"
"8523.2013",2011,59,4,168,2010,2013,1,29.2,1,3,1,39.5,1,8523,"ad"
"8524.2013",2011,59,4,169,2010,2013,1,41.6,1,3,1,37.6,1,8524,"ad"
"8525.2013",2011,59,4,170,2010,2013,1,43.8,1,2,1,28.3,1,8525,"ad"
"8526.2013",2011,59,5,171,2010,2013,1,23.5,1,4,1,25.6,1,8526,"ad"
"8527.2013",2011,59,5,172,2010,2013,1,26.2,1,3,1,21.8,1,8527,"ad"
"8528.2013",2011,59,5,173,2010,2013,1,20.3,1,3,1,12.9,0,8528,"ad"
"8529.2013",2011,59,5,175,2010,2013,1,36.1,1,2,1,42.5,1,8529,"ad"
"8530.2013",2011,59,5,176,2010,2013,1,40.7,1,3,1,43.4,1,8530,"ad"
"8531.2013",2011,59,5,177,2010,2013,1,29.2,1,3,1,28.2,1,8531,"ad"
"8532.2013",2011,59,5,178,2010,2013,1,48.5,1,6,1,39,1,8532,"ad"
"8533.2013",2011,59,5,180,2010,2013,1,31,1,1,1,34,1,8533,"ad"
"8534.2013",2011,59,5,181,2010,2013,1,40.6,1,1,1,30.8,1,8534,"ad"
"8535.2013",2011,59,5,182,2010,2013,1,37.6,1,3,1,22.5,1,8535,"ad"
"8536.2013",2011,59,5,183,2010,2013,1,12.1,0,3,1,12.2,0,8536,"ad"
"8537.2013",2011,59,5,185,2010,2013,1,18,1,3,1,14.7,1,8537,"ad"
"8538.2013",2012,59,4,99,2010,2013,1,41.5,1,2,0,NA,NA,8538,"ad"
"8539.2013",2012,59,4,199,2010,2013,1,30,1,3,0,NA,NA,8539,"ad"
"8540.2013",2012,59,4,200,2010,2013,1,29,1,5,0,NA,NA,8540,"ad"
"8541.2013",2012,59,4,197,2010,2013,1,43.6,1,2,1,45.5,1,8541,"ad"
"8542.2013",2012,59,5,83,2010,2013,1,23.8,1,2,1,25,1,8542,"ad"
"8543.2013",2012,59,2,90,2010,2013,1,27.1,1,1,1,29.6,1,8543,"ad"
"8544.2013",2012,59,2,91,2010,2013,1,34.4,1,2,1,34.3,1,8544,"ad"
"8545.2013",2012,59,2,94,2010,2013,1,26.7,1,3,1,36,1,8545,"ad"
"8546.2013",2012,59,2,95,2010,2013,1,32,1,3,1,30.2,1,8546,"ad"
"8547.2013",2012,59,4,100,2010,2013,1,37,1,2,1,28,1,8547,"ad"
"8548.2013",2012,59,5,189,2010,2013,1,11.6,0,2,0,NA,NA,8548,"ad"
"8549.2013",2012,59,2,97,2010,2013,1,29.2,1,4,1,45.5,1,8549,"ad"
"8550.2013",2012,59,2,92,2010,2013,1,9.4,1,3,1,29.4,1,8550,"ad"
"8551.2013",2012,59,2,93,2010,2013,1,22,1,2,1,34.6,1,8551,"ad"
"8552.2013",2012,59,2,96,2010,2013,1,32.8,1,1,1,30.8,1,8552,"ad"
"8553.2013",2012,59,2,98,2010,2013,1,31,1,2,1,28.5,1,8553,"ad"
"8554.2013",2012,59,5,186,2010,2013,1,36.4,1,3,1,25.5,1,8554,"ad"
"8555.2013",2012,59,5,187,2010,2013,1,16.2,1,2,1,18.5,1,8555,"ad"
"8556.2013",2012,59,5,188,2010,2013,1,23.6,1,2,1,12.5,0,8556,"ad"
"8557.2013",2012,59,5,190,2010,2013,1,12.8,1,2,1,8.5,0,8557,"ad"
"8558.2013",2012,59,5,191,2010,2013,1,33.8,1,2,1,38,1,8558,"ad"
"8559.2013",2012,59,5,192,2010,2013,1,31.4,1,2,1,19.5,1,8559,"ad"
"8560.2013",2012,59,5,193,2010,2013,1,36.2,1,3,1,29.5,1,8560,"ad"
"8561.2013",2012,59,5,194,2010,2013,1,31.5,1,2,1,19.8,1,8561,"ad"
"8562.2013",2012,59,5,195,2010,2013,1,17.6,1,4,1,27.8,1,8562,"ad"
"8563.2013",2012,59,5,196,2010,2013,1,19.9,1,3,1,30.3,1,8563,"ad"
"8564.2013",2012,59,4,198,2010,2013,1,39.2,1,3,1,34.6,1,8564,"ad"
"8565.2013",2013,59,2,82,2010,2013,5,3,0,1,1,10.6,0,8565,"sg"
"8566.2013",2013,59,2,88,2010,2013,5,9.5,0,1,1,20.7,1,8566,"sg"
"613.2012",2003,1,5,74,1966,2012,1,41.1,1,11,0,NA,NA,613,"ad"
"614.2012",2003,1,5,90,1966,2012,1,47.3,1,3,0,NA,NA,614,"ad"
"615.2012",2003,1,5,92,1966,2012,1,33.8,1,7,0,NA,NA,615,"ad"
"616.2012",2003,1,5,99,1966,2012,1,40.3,1,3,0,NA,NA,616,"ad"
"617.2012",2003,1,5,1442,1966,2012,1,44.6,1,2,0,NA,NA,617,"ad"
"700.2012",2005,1,7,1234,1966,2012,1,40.1,1,2,0,NA,NA,700,"ad"
"711.2012",2005,1,5,1222,1966,2012,1,43.6,1,7,0,NA,NA,711,"ad"
"751.2012",2008,1,2,1002,1966,2012,1,31.9,1,25,0,NA,NA,751,"ad"
"752.2012",2008,1,2,1003,1966,2012,1,32.7,1,8,0,NA,NA,752,"ad"
"756.2012",2010,1,5,1014,1966,2012,1,45.6,1,4,0,NA,NA,756,"ad"
"774.2012",2010,1,2,1016,1966,2012,1,3.7,0,2,0,NA,NA,774,"ad"
"775.2012",2010,1,2,1016,1966,2012,1,9.2,0,4,0,NA,NA,775,"ad"
"776.2012",2010,1,5,1013,1966,2012,1,35.5,1,3,0,NA,NA,776,"ad"
"777.2012",2010,1,2,1017,1966,2012,1,18.9,1,3,0,NA,NA,777,"ad"
"778.2012",2010,1,2,1018,1966,2012,1,36.1,1,3,0,NA,NA,778,"ad"
"779.2012",2010,1,2,1019,1966,2012,1,51.4,1,1,0,NA,NA,779,"ad"
"780.2012",2010,1,2,1020,1966,2012,1,43.2,1,11,0,NA,NA,780,"ad"
"781.2012",2010,1,2,1021,1966,2012,1,36.2,1,4,0,NA,NA,781,"ad"
"782.2012",2010,1,2,1022,1966,2012,1,7.6,0,5,0,NA,NA,782,"ad"
"783.2012",2010,1,2,1024,1966,2012,1,8.8,0,1,0,NA,NA,783,"ad"
"784.2012",2010,1,2,1028,1966,2012,1,15,0,2,0,NA,NA,784,"ad"
"785.2012",2010,1,2,1029,1966,2012,1,39.2,1,2,0,NA,NA,785,"ad"
"786.2012",2010,1,2,1030,1966,2012,1,32,1,2,0,NA,NA,786,"ad"
"787.2012",2010,1,2,1026,1966,2012,1,15.7,0,2,0,NA,NA,787,"ad"
"788.2012",2011,1,2,1057,1966,2012,1,30.3,1,4,0,NA,NA,788,"ad"
"789.2012",2011,1,2,1059,1966,2012,1,36.6,1,9,0,NA,NA,789,"ad"
"790.2012",2011,1,2,1060,1966,2012,1,45.4,1,8,0,NA,NA,790,"ad"
"791.2012",2011,1,2,1072,1966,2012,1,23.6,1,4,0,NA,NA,791,"ad"
"792.2012",2011,1,2,1076,1966,2012,1,29.3,1,9,0,NA,NA,792,"ad"
"793.2012",2011,1,2,1076,1966,2012,1,42.1,1,5,0,NA,NA,793,"ad"
"794.2012",2011,1,2,1080,1966,2012,1,34.4,1,7,0,NA,NA,794,"ad"
"795.2012",2011,1,2,1084,1966,2012,1,18.5,1,1,0,NA,NA,795,"ad"
"796.2012",2011,1,2,89,1966,2012,1,9.6,0,9,1,30.6,1,796,"ad"
"797.2012",2011,1,2,1088,1966,2012,1,15.1,1,5,1,43.5,1,797,"ad"
"812.2012",2011,1,5,973,1966,2012,1,45,1,3,0,NA,NA,812,"ad"
"813.2012",2011,1,5,974,1966,2012,1,25.1,1,2,0,NA,NA,813,"ad"
"814.2012",2011,1,2,1016,1966,2012,1,3.7,0,4,0,NA,NA,814,"ad"
"815.2012",2011,1,2,1016,1966,2012,1,6.9,0,3,0,NA,NA,815,"ad"
"816.2012",2011,1,2,1017,1966,2012,1,6.4,0,4,0,NA,NA,816,"ad"
"817.2012",2011,1,2,1053,1966,2012,1,28.6,1,4,0,NA,NA,817,"ad"
"818.2012",2011,1,2,1054,1966,2012,1,24.8,1,3,0,NA,NA,818,"ad"
"819.2012",2011,1,2,1055,1966,2012,1,24.3,1,3,0,NA,NA,819,"ad"
"820.2012",2011,1,2,1058,1966,2012,1,2.7,0,2,0,NA,NA,820,"ad"
"821.2012",2011,1,2,1061,1966,2012,1,13.5,0,2,0,NA,NA,821,"ad"
"822.2012",2011,1,2,1061,1966,2012,1,13.2,0,2,0,NA,NA,822,"ad"
"823.2012",2011,1,2,1061,1966,2012,1,7.3,0,3,0,NA,NA,823,"ad"
"824.2012",2011,1,2,1061,1966,2012,1,5.5,0,3,0,NA,NA,824,"ad"
"825.2012",2011,1,2,1061,1966,2012,1,2.6,0,1,0,NA,NA,825,"ad"
"826.2012",2011,1,2,1061,1966,2012,1,9.1,0,2,0,NA,NA,826,"ad"
"827.2012",2011,1,2,1062,1966,2012,1,10.3,0,3,0,NA,NA,827,"ad"
"828.2012",2011,1,2,1062,1966,2012,1,20.6,1,3,0,NA,NA,828,"ad"
"829.2012",2011,1,2,1063,1966,2012,1,31.2,1,1,0,NA,NA,829,"ad"
"830.2012",2011,1,2,1065,1966,2012,1,17.7,0,3,0,NA,NA,830,"ad"
"831.2012",2011,1,2,1065,1966,2012,1,8.6,0,3,0,NA,NA,831,"ad"
"832.2012",2011,1,2,1066,1966,2012,1,34.1,1,3,0,NA,NA,832,"ad"
"833.2012",2011,1,2,1067,1966,2012,1,17.2,1,4,0,NA,NA,833,"ad"
"834.2012",2011,1,2,1068,1966,2012,1,15.4,0,2,0,NA,NA,834,"ad"
